Time,Regime
2025-03-17 05:57:58.292078212 +0530 IST,0
2025-03-17 05:57:59.292017953 +0530 IST,0
2025-03-17 05:58:00.2924381 +0530 IST,0
2025-03-17 05:58:01.292105801 +0530 IST,0
2025-03-17 05:58:02.292228353 +0530 IST,0
2025-03-17 05:58:03.292341811 +0530 IST,0
2025-03-17 05:58:04.292291201 +0530 IST,0
2025-03-17 05:58:05.292022458 +0530 IST,0
2025-03-17 05:58:06.292123268 +0530 IST,0
2025-03-17 05:58:07.292276538 +0530 IST,0
2025-03-17 05:58:08.292286844 +0530 IST,0
2025-03-17 05:58:09.292134356 +0530 IST,0
2025-03-17 05:58:10.292654272 +0530 IST,3
2025-03-17 05:58:11.29238151 +0530 IST,3
2025-03-17 05:58:12.292537068 +0530 IST,3
2025-03-17 05:58:13.29226087 +0530 IST,3
2025-03-17 05:58:14.292210039 +0530 IST,3
2025-03-17 05:58:15.292390253 +0530 IST,3
2025-03-17 05:58:16.292337566 +0530 IST,3
2025-03-17 05:58:17.2922522 +0530 IST,3
2025-03-17 05:58:18.292169705 +0530 IST,3
2025-03-17 05:58:19.292419294 +0530 IST,3
2025-03-17 05:58:20.292421302 +0530 IST,3
2025-03-17 05:58:21.292425693 +0530 IST,3
2025-03-17 05:58:22.292151482 +0530 IST,1
2025-03-17 05:58:23.292303072 +0530 IST,0
2025-03-17 05:58:24.292236831 +0530 IST,1
2025-03-17 05:58:25.292463109 +0530 IST,0
2025-03-17 05:58:26.292825755 +0530 IST,0
2025-03-17 05:58:27.292442752 +0530 IST,0
2025-03-17 05:58:28.292342658 +0530 IST,0
2025-03-17 05:58:29.292352715 +0530 IST,0
2025-03-17 05:58:30.292350931 +0530 IST,1
2025-03-17 05:58:31.292423111 +0530 IST,0
2025-03-17 05:58:32.292090742 +0530 IST,0
2025-03-17 05:58:33.292405272 +0530 IST,0
2025-03-17 05:58:34.292172224 +0530 IST,0
2025-03-17 05:58:35.292089364 +0530 IST,0
2025-03-17 05:58:36.29249972 +0530 IST,0
2025-03-17 05:58:37.292229755 +0530 IST,0
2025-03-17 05:58:38.292330964 +0530 IST,0
2025-03-17 05:58:39.292173754 +0530 IST,0
2025-03-17 05:58:40.292254135 +0530 IST,0
2025-03-17 05:58:41.292451474 +0530 IST,0
2025-03-17 05:58:42.292166223 +0530 IST,0
2025-03-17 05:58:43.29224062 +0530 IST,0
2025-03-17 05:58:44.29254805 +0530 IST,0
2025-03-17 05:58:45.292568118 +0530 IST,0
2025-03-17 05:58:46.292194371 +0530 IST,0
2025-03-17 05:58:47.292140241 +0530 IST,0
2025-03-17 05:58:48.292358418 +0530 IST,0
2025-03-17 05:58:49.292327378 +0530 IST,0
2025-03-17 05:58:50.291926948 +0530 IST,0
2025-03-17 05:58:51.292543053 +0530 IST,0
2025-03-17 05:58:52.292226226 +0530 IST,0
2025-03-17 05:58:54.292545997 +0530 IST,0
2025-03-17 05:58:55.292377667 +0530 IST,0
2025-03-17 05:58:56.292241147 +0530 IST,0
2025-03-17 05:58:57.292336075 +0530 IST,0
2025-03-17 05:58:58.292549259 +0530 IST,0
2025-03-17 05:58:59.29216043 +0530 IST,0
2025-03-17 05:59:00.292127844 +0530 IST,1
2025-03-17 05:59:01.292250698 +0530 IST,0
2025-03-17 05:59:02.292196517 +0530 IST,0
2025-03-17 05:59:03.292226553 +0530 IST,0
2025-03-17 05:59:04.292179433 +0530 IST,0
2025-03-17 05:59:05.292308026 +0530 IST,0
2025-03-17 05:59:06.292336013 +0530 IST,0
2025-03-17 05:59:07.292272546 +0530 IST,0
2025-03-17 05:59:08.292734341 +0530 IST,0
2025-03-17 05:59:09.292238611 +0530 IST,0
2025-03-17 05:59:10.292202161 +0530 IST,0
2025-03-17 05:59:11.292507593 +0530 IST,0
2025-03-17 05:59:12.292168224 +0530 IST,0
2025-03-17 05:59:13.292122525 +0530 IST,0
2025-03-17 05:59:14.29223187 +0530 IST,0
2025-03-17 05:59:15.292295427 +0530 IST,0
2025-03-17 05:59:16.292333894 +0530 IST,0
2025-03-17 05:59:17.292563531 +0530 IST,0
2025-03-17 05:59:18.292442322 +0530 IST,0
2025-03-17 05:59:19.29219249 +0530 IST,0
2025-03-17 05:59:20.292193638 +0530 IST,0
2025-03-17 05:59:21.292228466 +0530 IST,0
2025-03-17 05:59:22.292223635 +0530 IST,0
2025-03-17 05:59:23.292226585 +0530 IST,0
2025-03-17 05:59:24.2921382 +0530 IST,0
2025-03-17 05:59:25.292311177 +0530 IST,0
2025-03-17 05:59:26.292237871 +0530 IST,0
2025-03-17 05:59:27.292217213 +0530 IST,0
2025-03-17 05:59:28.292469876 +0530 IST,0
2025-03-17 05:59:29.292512513 +0530 IST,0
2025-03-17 05:59:30.292473707 +0530 IST,0
2025-03-17 05:59:31.292206066 +0530 IST,0
2025-03-17 05:59:32.292136971 +0530 IST,0
2025-03-17 05:59:33.292427032 +0530 IST,0
2025-03-17 05:59:34.292742764 +0530 IST,0
2025-03-17 05:59:35.292513918 +0530 IST,0
2025-03-17 05:59:36.292464557 +0530 IST,0
2025-03-17 05:59:37.292340812 +0530 IST,0
2025-03-17 05:59:38.292333938 +0530 IST,0
2025-03-17 05:59:39.292270437 +0530 IST,0
2025-03-17 05:59:40.292261535 +0530 IST,0
2025-03-17 05:59:41.292166605 +0530 IST,0
2025-03-17 05:59:42.292342533 +0530 IST,0
2025-03-17 05:59:43.292316108 +0530 IST,0
2025-03-17 05:59:44.292222877 +0530 IST,0
2025-03-17 05:59:45.292532731 +0530 IST,0
2025-03-17 05:59:46.292237554 +0530 IST,0
2025-03-17 05:59:47.29227643 +0530 IST,0
2025-03-17 05:59:48.292067132 +0530 IST,0
2025-03-17 05:59:49.292157165 +0530 IST,0
2025-03-17 05:59:50.292249395 +0530 IST,0
2025-03-17 05:59:51.292087309 +0530 IST,0
2025-03-17 05:59:52.29232828 +0530 IST,0
2025-03-17 05:59:53.292271548 +0530 IST,0
2025-03-17 05:59:54.292244882 +0530 IST,0
2025-03-17 05:59:55.292471268 +0530 IST,0
2025-03-17 05:59:56.292115447 +0530 IST,0
2025-03-17 05:59:57.292262199 +0530 IST,0
2025-03-17 05:59:58.292182264 +0530 IST,0
2025-03-17 05:59:59.292221659 +0530 IST,0
2025-03-17 06:00:00.292191463 +0530 IST,0
2025-03-17 06:00:01.292159224 +0530 IST,0
2025-03-17 06:00:02.292447669 +0530 IST,0
2025-03-17 06:00:03.292332461 +0530 IST,0
2025-03-17 06:00:04.292292039 +0530 IST,0
2025-03-17 06:00:06.292435277 +0530 IST,0
2025-03-17 06:00:07.292314195 +0530 IST,0
2025-03-17 06:00:08.292074645 +0530 IST,0
2025-03-17 06:00:09.292216796 +0530 IST,0
2025-03-17 06:00:10.292478804 +0530 IST,0
2025-03-17 06:00:11.292260574 +0530 IST,0
2025-03-17 06:00:12.292165718 +0530 IST,0
2025-03-17 06:00:13.292429973 +0530 IST,0
2025-03-17 06:00:14.292191105 +0530 IST,0
2025-03-17 06:00:15.292567996 +0530 IST,0
2025-03-17 06:00:16.292302045 +0530 IST,0
2025-03-17 06:00:17.292549444 +0530 IST,0
2025-03-17 06:00:18.292404789 +0530 IST,0
2025-03-17 06:00:19.292316137 +0530 IST,0
2025-03-17 06:00:20.292261449 +0530 IST,0
2025-03-17 06:00:21.292330902 +0530 IST,0
2025-03-17 06:00:22.292626071 +0530 IST,0
2025-03-17 06:00:23.292887172 +0530 IST,0
2025-03-17 06:00:24.29228766 +0530 IST,0
2025-03-17 06:00:25.292304856 +0530 IST,0
2025-03-17 06:00:26.292140271 +0530 IST,0
2025-03-17 06:00:27.292195515 +0530 IST,0
2025-03-17 06:00:28.292717064 +0530 IST,0
2025-03-17 06:00:29.292388087 +0530 IST,0
2025-03-17 06:00:30.292240996 +0530 IST,0
2025-03-17 06:00:31.292276619 +0530 IST,0
2025-03-17 06:00:32.292398583 +0530 IST,0
2025-03-17 06:00:33.292282227 +0530 IST,0
2025-03-17 06:00:34.292534763 +0530 IST,0
2025-03-17 06:00:35.29270241 +0530 IST,0
2025-03-17 06:00:36.292477567 +0530 IST,0
2025-03-17 06:00:37.292290952 +0530 IST,0
2025-03-17 06:00:38.292262826 +0530 IST,1
2025-03-17 06:00:39.292221568 +0530 IST,0
2025-03-17 06:00:40.292473649 +0530 IST,0
2025-03-17 06:00:41.292331252 +0530 IST,0
2025-03-17 06:00:42.292498029 +0530 IST,0
2025-03-17 06:00:43.292600867 +0530 IST,0
2025-03-17 06:00:44.292213052 +0530 IST,0
2025-03-17 06:00:45.2922077 +0530 IST,1
2025-03-17 06:00:46.29234131 +0530 IST,0
2025-03-17 06:00:47.292449108 +0530 IST,0
2025-03-17 06:00:48.292374035 +0530 IST,0
2025-03-17 06:00:49.292328137 +0530 IST,0
2025-03-17 06:00:50.29215616 +0530 IST,0
2025-03-17 06:00:51.292225338 +0530 IST,0
2025-03-17 06:00:52.292492086 +0530 IST,3
2025-03-17 06:00:53.293315765 +0530 IST,3
2025-03-17 06:00:54.292255581 +0530 IST,3
2025-03-17 06:00:55.29241281 +0530 IST,3
2025-03-17 06:00:56.292239502 +0530 IST,3
2025-03-17 06:00:57.292355855 +0530 IST,3
2025-03-17 06:00:58.292230111 +0530 IST,3
2025-03-17 06:00:59.292052595 +0530 IST,3
2025-03-17 06:01:00.292233088 +0530 IST,3
2025-03-17 06:01:01.292363789 +0530 IST,3
2025-03-17 06:01:02.292333019 +0530 IST,0
2025-03-17 06:01:03.292260609 +0530 IST,0
2025-03-17 06:01:04.292502819 +0530 IST,0
2025-03-17 06:01:05.292348467 +0530 IST,0
2025-03-17 06:01:06.292138778 +0530 IST,0
2025-03-17 06:01:07.292161818 +0530 IST,0
2025-03-17 06:01:08.292315967 +0530 IST,0
2025-03-17 06:01:09.292339263 +0530 IST,0
2025-03-17 06:01:10.292631468 +0530 IST,1
2025-03-17 06:01:11.29227308 +0530 IST,1
2025-03-17 06:01:12.292047694 +0530 IST,0
2025-03-17 06:01:13.292132701 +0530 IST,0
2025-03-17 06:01:14.292456518 +0530 IST,0
2025-03-17 06:01:15.292550247 +0530 IST,0
2025-03-17 06:01:16.292235046 +0530 IST,0
2025-03-17 06:01:17.292333435 +0530 IST,0
2025-03-17 06:01:18.292286791 +0530 IST,0
2025-03-17 06:01:19.292272896 +0530 IST,0
2025-03-17 06:01:20.292411728 +0530 IST,0
2025-03-17 06:01:21.292316236 +0530 IST,0
2025-03-17 06:01:22.292365719 +0530 IST,0
2025-03-17 06:01:23.292116656 +0530 IST,0
2025-03-17 06:01:24.292338183 +0530 IST,0
2025-03-17 06:01:25.292416945 +0530 IST,0
2025-03-17 06:01:26.292304096 +0530 IST,0
2025-03-17 06:01:27.292244783 +0530 IST,1
2025-03-17 06:01:28.292416319 +0530 IST,0
2025-03-17 06:01:29.29235184 +0530 IST,0
2025-03-17 06:01:30.292444953 +0530 IST,0
2025-03-17 06:01:31.292369992 +0530 IST,1
2025-03-17 06:01:32.292489222 +0530 IST,0
2025-03-17 06:01:33.292445852 +0530 IST,0
2025-03-17 06:01:34.292560735 +0530 IST,0
2025-03-17 06:01:35.292130893 +0530 IST,0
2025-03-17 06:01:36.292397036 +0530 IST,0
2025-03-17 06:01:37.292389717 +0530 IST,0
2025-03-17 06:01:38.29220226 +0530 IST,0
2025-03-17 06:01:39.29228611 +0530 IST,0
2025-03-17 06:01:40.292237162 +0530 IST,0
2025-03-17 06:01:41.292532027 +0530 IST,0
2025-03-17 06:01:42.292420429 +0530 IST,0
2025-03-17 06:01:43.292315298 +0530 IST,0
2025-03-17 06:01:44.293211202 +0530 IST,0
2025-03-17 06:01:45.292503869 +0530 IST,0
2025-03-17 06:01:46.292326376 +0530 IST,0
2025-03-17 06:01:47.292188479 +0530 IST,0
2025-03-17 06:01:48.292338184 +0530 IST,0
2025-03-17 06:01:49.29220173 +0530 IST,0
2025-03-17 06:01:50.292196851 +0530 IST,0
2025-03-17 06:01:51.292319358 +0530 IST,0
2025-03-17 06:01:52.292775794 +0530 IST,0
2025-03-17 06:01:53.292393597 +0530 IST,0
2025-03-17 06:01:54.292163644 +0530 IST,0
2025-03-17 06:01:55.292175333 +0530 IST,0
2025-03-17 06:01:56.292498474 +0530 IST,0
2025-03-17 06:01:57.292196253 +0530 IST,0
2025-03-17 06:01:58.292406918 +0530 IST,0
2025-03-17 06:01:59.292150382 +0530 IST,0
2025-03-17 06:02:00.292304933 +0530 IST,0
2025-03-17 06:02:01.29225402 +0530 IST,0
2025-03-17 06:02:02.292298203 +0530 IST,0
2025-03-17 06:02:03.292455866 +0530 IST,0
2025-03-17 06:02:04.292152934 +0530 IST,0
2025-03-17 06:02:05.292391248 +0530 IST,0
2025-03-17 06:02:06.292392004 +0530 IST,0
2025-03-17 06:02:07.292360134 +0530 IST,0
2025-03-17 06:02:08.292137991 +0530 IST,0
2025-03-17 06:02:09.292145548 +0530 IST,0
2025-03-17 06:02:10.294509482 +0530 IST,0
2025-03-17 06:02:11.292810897 +0530 IST,0
2025-03-17 06:02:12.29235229 +0530 IST,0
2025-03-17 06:02:13.292200013 +0530 IST,0
2025-03-17 06:02:14.292157394 +0530 IST,0
2025-03-17 06:02:15.292549186 +0530 IST,0
2025-03-17 06:02:16.292340974 +0530 IST,0
2025-03-17 06:02:17.292057863 +0530 IST,0
2025-03-17 06:02:18.292326301 +0530 IST,0
2025-03-17 06:02:19.292219106 +0530 IST,0
2025-03-17 06:02:20.292266969 +0530 IST,0
2025-03-17 06:02:21.292317078 +0530 IST,0
2025-03-17 06:02:22.292489659 +0530 IST,0
2025-03-17 06:02:23.292708964 +0530 IST,3
2025-03-17 06:02:24.292466021 +0530 IST,3
2025-03-17 06:02:25.292345153 +0530 IST,1
2025-03-17 06:02:26.29218626 +0530 IST,1
2025-03-17 06:02:27.29223418 +0530 IST,0
2025-03-17 06:02:28.292241784 +0530 IST,0
2025-03-17 06:02:29.29236491 +0530 IST,0
2025-03-17 06:02:30.292405367 +0530 IST,1
2025-03-17 06:02:31.292416867 +0530 IST,0
2025-03-17 06:02:32.292305816 +0530 IST,1
2025-03-17 06:02:33.292126192 +0530 IST,0
2025-03-17 06:02:34.292065942 +0530 IST,0
2025-03-17 06:02:35.292369124 +0530 IST,0
2025-03-17 06:02:36.292261736 +0530 IST,1
2025-03-17 06:02:37.292392037 +0530 IST,0
2025-03-17 06:02:38.292168136 +0530 IST,1
2025-03-17 06:02:39.292187319 +0530 IST,0
2025-03-17 06:02:40.292282596 +0530 IST,0
2025-03-17 06:02:41.292217548 +0530 IST,0
2025-03-17 06:02:42.29226191 +0530 IST,0
2025-03-17 06:02:43.292282392 +0530 IST,0
2025-03-17 06:02:44.292715574 +0530 IST,0
2025-03-17 06:02:45.292493302 +0530 IST,0
2025-03-17 06:02:46.292287526 +0530 IST,0
2025-03-17 06:02:47.292008838 +0530 IST,0
2025-03-17 06:02:48.292148009 +0530 IST,0
2025-03-17 06:02:49.292290604 +0530 IST,0
2025-03-17 06:02:50.2923412 +0530 IST,0
2025-03-17 06:02:51.292120369 +0530 IST,0
2025-03-17 06:02:52.292396151 +0530 IST,0
2025-03-17 06:02:53.292314596 +0530 IST,0
2025-03-17 06:02:54.292379316 +0530 IST,0
2025-03-17 06:02:55.29245748 +0530 IST,0
2025-03-17 06:02:56.29226322 +0530 IST,0
2025-03-17 06:02:57.292166825 +0530 IST,0
2025-03-17 06:02:58.292186831 +0530 IST,0
2025-03-17 06:02:59.292388143 +0530 IST,0
2025-03-17 06:03:00.292469454 +0530 IST,0
2025-03-17 06:03:01.292406259 +0530 IST,0
2025-03-17 06:03:02.292382492 +0530 IST,0
2025-03-17 06:03:03.29297849 +0530 IST,0
2025-03-17 06:03:04.292063041 +0530 IST,0
2025-03-17 06:03:05.292123384 +0530 IST,0
2025-03-17 06:03:06.292185156 +0530 IST,0
2025-03-17 06:03:07.292376119 +0530 IST,0
2025-03-17 06:03:08.292418976 +0530 IST,0
2025-03-17 06:03:09.292651011 +0530 IST,0
2025-03-17 06:03:10.292373482 +0530 IST,0
2025-03-17 06:03:11.292575896 +0530 IST,0
2025-03-17 06:03:12.29213058 +0530 IST,0
2025-03-17 06:03:13.292405995 +0530 IST,0
2025-03-17 06:03:14.292111747 +0530 IST,0
2025-03-17 06:03:15.292309307 +0530 IST,0
2025-03-17 06:03:16.292273501 +0530 IST,0
2025-03-17 06:03:17.29259627 +0530 IST,0
2025-03-17 06:03:18.29224664 +0530 IST,0
2025-03-17 06:03:19.292577505 +0530 IST,0
2025-03-17 06:03:20.292205186 +0530 IST,0
2025-03-17 06:03:21.292298638 +0530 IST,0
2025-03-17 06:03:22.292493348 +0530 IST,0
2025-03-17 06:03:23.292384583 +0530 IST,0
2025-03-17 06:03:24.292195701 +0530 IST,0
2025-03-17 06:03:25.292498008 +0530 IST,0
2025-03-17 06:03:26.292390362 +0530 IST,0
2025-03-17 06:03:27.292434194 +0530 IST,0
2025-03-17 06:03:28.293208822 +0530 IST,0
2025-03-17 06:03:29.296675257 +0530 IST,0
2025-03-17 06:03:30.292716281 +0530 IST,0
2025-03-17 06:03:31.292225416 +0530 IST,0
2025-03-17 06:03:32.292507683 +0530 IST,0
2025-03-17 06:03:33.292788014 +0530 IST,0
2025-03-17 06:03:34.292213808 +0530 IST,0
2025-03-17 06:03:35.292141617 +0530 IST,0
2025-03-17 06:03:36.292188475 +0530 IST,0
2025-03-17 06:03:37.292258364 +0530 IST,0
2025-03-17 06:03:38.292602302 +0530 IST,0
2025-03-17 06:03:39.292328755 +0530 IST,0
2025-03-17 06:03:40.292533973 +0530 IST,0
2025-03-17 06:03:41.292128284 +0530 IST,0
2025-03-17 06:03:42.292779649 +0530 IST,0
2025-03-17 06:03:43.292538377 +0530 IST,0
2025-03-17 06:03:44.292328133 +0530 IST,0
2025-03-17 06:03:45.337530067 +0530 IST,0
2025-03-17 06:03:46.292480127 +0530 IST,0
2025-03-17 06:03:47.292493603 +0530 IST,1
2025-03-17 06:03:48.292292504 +0530 IST,0
2025-03-17 06:03:49.292201097 +0530 IST,0
2025-03-17 06:03:50.292334775 +0530 IST,0
2025-03-17 06:03:51.292612693 +0530 IST,0
2025-03-17 06:03:52.292389461 +0530 IST,0
2025-03-17 06:03:53.292467755 +0530 IST,1
2025-03-17 06:03:54.292163353 +0530 IST,1
2025-03-17 06:03:55.292606562 +0530 IST,0
2025-03-17 06:03:56.292631095 +0530 IST,0
2025-03-17 06:03:57.292271467 +0530 IST,0
2025-03-17 06:03:58.292081996 +0530 IST,0
2025-03-17 06:03:59.292258289 +0530 IST,0
2025-03-17 06:04:00.292353001 +0530 IST,0
2025-03-17 06:04:01.292285041 +0530 IST,0
2025-03-17 06:04:02.292285241 +0530 IST,0
2025-03-17 06:04:03.292586417 +0530 IST,0
2025-03-17 06:04:04.292524604 +0530 IST,0
2025-03-17 06:04:05.29236057 +0530 IST,0
2025-03-17 06:04:06.292263523 +0530 IST,3
2025-03-17 06:04:07.292487477 +0530 IST,3
2025-03-17 06:04:08.292189368 +0530 IST,3
2025-03-17 06:04:09.292272375 +0530 IST,3
2025-03-17 06:04:10.292726583 +0530 IST,3
2025-03-17 06:04:11.292689075 +0530 IST,3
2025-03-17 06:04:12.292185316 +0530 IST,3
2025-03-17 06:04:13.29237696 +0530 IST,3
2025-03-17 06:04:14.292329761 +0530 IST,3
2025-03-17 06:04:15.292149924 +0530 IST,0
2025-03-17 06:04:16.292212584 +0530 IST,3
2025-03-17 06:04:17.292281758 +0530 IST,0
2025-03-17 06:04:18.292361869 +0530 IST,1
2025-03-17 06:04:19.292418092 +0530 IST,0
2025-03-17 06:04:20.292242613 +0530 IST,1
2025-03-17 06:04:21.292032972 +0530 IST,1
2025-03-17 06:04:22.292499404 +0530 IST,1
2025-03-17 06:04:23.292319324 +0530 IST,0
2025-03-17 06:04:24.292400758 +0530 IST,3
2025-03-17 06:04:25.292475816 +0530 IST,3
2025-03-17 06:04:26.29222557 +0530 IST,1
2025-03-17 06:04:27.292330505 +0530 IST,1
2025-03-17 06:04:28.292594073 +0530 IST,3
2025-03-17 06:04:29.292193016 +0530 IST,0
2025-03-17 06:04:30.292474091 +0530 IST,0
2025-03-17 06:04:31.292203017 +0530 IST,0
2025-03-17 06:04:32.292375086 +0530 IST,3
2025-03-17 06:04:33.292248871 +0530 IST,3
2025-03-17 06:04:34.292215414 +0530 IST,1
2025-03-17 06:04:35.29253452 +0530 IST,0
2025-03-17 06:04:36.292416897 +0530 IST,0
2025-03-17 06:04:37.292165828 +0530 IST,0
2025-03-17 06:04:38.292161331 +0530 IST,0
2025-03-17 06:04:39.292526676 +0530 IST,0
2025-03-17 06:04:40.292425992 +0530 IST,0
2025-03-17 06:04:41.292378767 +0530 IST,0
2025-03-17 06:04:42.292206363 +0530 IST,0
2025-03-17 06:04:43.292207036 +0530 IST,0
2025-03-17 06:04:44.29220243 +0530 IST,0
2025-03-17 06:04:45.292295974 +0530 IST,0
2025-03-17 06:04:46.292506023 +0530 IST,0
2025-03-17 06:04:47.292436613 +0530 IST,0
2025-03-17 06:04:48.292766732 +0530 IST,0
2025-03-17 06:04:49.292486872 +0530 IST,0
2025-03-17 06:04:50.292319396 +0530 IST,0
2025-03-17 06:04:51.292429404 +0530 IST,0
2025-03-17 06:04:52.292387935 +0530 IST,0
2025-03-17 06:04:53.292210889 +0530 IST,0
2025-03-17 06:04:54.292439238 +0530 IST,0
2025-03-17 06:04:55.292175274 +0530 IST,0
2025-03-17 06:04:56.292103103 +0530 IST,1
2025-03-17 06:04:57.292533905 +0530 IST,0
2025-03-17 06:04:58.292062974 +0530 IST,0
2025-03-17 06:04:59.292180333 +0530 IST,0
2025-03-17 06:05:00.29210413 +0530 IST,0
2025-03-17 06:05:01.292388209 +0530 IST,0
2025-03-17 06:05:02.292255061 +0530 IST,0
2025-03-17 06:05:03.292595104 +0530 IST,0
2025-03-17 06:05:04.292347219 +0530 IST,0
2025-03-17 06:05:05.292383693 +0530 IST,1
2025-03-17 06:05:06.292270761 +0530 IST,0
2025-03-17 06:05:07.292446094 +0530 IST,1
2025-03-17 06:05:08.29212691 +0530 IST,1
2025-03-17 06:05:09.292550753 +0530 IST,0
2025-03-17 06:05:10.292203021 +0530 IST,0
2025-03-17 06:05:11.292398392 +0530 IST,0
2025-03-17 06:05:12.2923075 +0530 IST,0
2025-03-17 06:05:13.292269371 +0530 IST,0
2025-03-17 06:05:14.292185144 +0530 IST,0
2025-03-17 06:05:15.292402645 +0530 IST,0
2025-03-17 06:05:16.292476672 +0530 IST,0
2025-03-17 06:05:17.292153355 +0530 IST,0
2025-03-17 06:05:18.29211132 +0530 IST,0
2025-03-17 06:05:19.29246639 +0530 IST,0
2025-03-17 06:05:20.292225679 +0530 IST,0
2025-03-17 06:05:21.29237013 +0530 IST,0
2025-03-17 06:05:22.292395306 +0530 IST,1
2025-03-17 06:05:23.292340956 +0530 IST,0
2025-03-17 06:05:24.292375897 +0530 IST,1
2025-03-17 06:05:25.292167274 +0530 IST,0
2025-03-17 06:05:26.29217101 +0530 IST,0
2025-03-17 06:05:27.292462222 +0530 IST,0
2025-03-17 06:05:28.292495126 +0530 IST,0
2025-03-17 06:05:29.292295815 +0530 IST,0
2025-03-17 06:05:30.292321896 +0530 IST,0
2025-03-17 06:05:31.292210458 +0530 IST,0
2025-03-17 06:05:32.292567479 +0530 IST,0
2025-03-17 06:05:33.292237669 +0530 IST,0
2025-03-17 06:05:34.29240338 +0530 IST,0
2025-03-17 06:05:35.292433447 +0530 IST,0
2025-03-17 06:05:36.292522923 +0530 IST,0
2025-03-17 06:05:37.292212696 +0530 IST,0
2025-03-17 06:05:38.292186253 +0530 IST,0
2025-03-17 06:05:39.292202623 +0530 IST,0
2025-03-17 06:05:40.292250531 +0530 IST,0
2025-03-17 06:05:41.292124238 +0530 IST,0
2025-03-17 06:05:42.292482086 +0530 IST,0
2025-03-17 06:05:43.292588075 +0530 IST,0
2025-03-17 06:05:44.292283069 +0530 IST,0
2025-03-17 06:05:45.292179182 +0530 IST,0
2025-03-17 06:05:46.292210092 +0530 IST,0
2025-03-17 06:05:47.292327059 +0530 IST,0
2025-03-17 06:05:48.292597512 +0530 IST,0
2025-03-17 06:05:49.292326886 +0530 IST,0
2025-03-17 06:05:50.292288662 +0530 IST,0
2025-03-17 06:05:51.292640971 +0530 IST,0
2025-03-17 06:05:52.292128397 +0530 IST,0
2025-03-17 06:05:53.292195241 +0530 IST,0
2025-03-17 06:05:54.292501303 +0530 IST,0
2025-03-17 06:05:55.297141897 +0530 IST,0
2025-03-17 06:05:56.292158177 +0530 IST,0
2025-03-17 06:05:57.292192287 +0530 IST,0
2025-03-17 06:05:58.292515397 +0530 IST,0
2025-03-17 06:05:59.292406274 +0530 IST,0
2025-03-17 06:06:00.292425924 +0530 IST,0
2025-03-17 06:06:01.292192893 +0530 IST,0
2025-03-17 06:06:02.292269272 +0530 IST,0
2025-03-17 06:06:03.292437449 +0530 IST,0
2025-03-17 06:06:04.29258915 +0530 IST,0
2025-03-17 06:06:05.292312428 +0530 IST,0
2025-03-17 06:06:06.292730026 +0530 IST,0
2025-03-17 06:06:07.29221472 +0530 IST,0
2025-03-17 06:06:08.292056039 +0530 IST,0
2025-03-17 06:06:09.292119596 +0530 IST,0
2025-03-17 06:06:10.29211788 +0530 IST,0
2025-03-17 06:06:11.292149901 +0530 IST,0
2025-03-17 06:06:12.292208955 +0530 IST,0
2025-03-17 06:06:13.292166632 +0530 IST,0
2025-03-17 06:06:14.292732192 +0530 IST,0
2025-03-17 06:06:15.292175118 +0530 IST,0
2025-03-17 06:06:16.292206309 +0530 IST,0
2025-03-17 06:06:17.292497273 +0530 IST,0
2025-03-17 06:06:18.292072356 +0530 IST,0
2025-03-17 06:06:19.292168701 +0530 IST,0
2025-03-17 06:06:20.29230921 +0530 IST,0
2025-03-17 06:06:21.29249768 +0530 IST,0
2025-03-17 06:06:22.292618583 +0530 IST,0
2025-03-17 06:06:23.292148245 +0530 IST,0
2025-03-17 06:06:24.292235245 +0530 IST,0
2025-03-17 06:06:25.292313593 +0530 IST,0
2025-03-17 06:06:26.292246802 +0530 IST,0
2025-03-17 06:06:27.292089062 +0530 IST,0
2025-03-17 06:06:28.292154161 +0530 IST,0
2025-03-17 06:06:29.292561167 +0530 IST,0
2025-03-17 06:06:30.292190727 +0530 IST,0
2025-03-17 06:06:31.292313614 +0530 IST,0
2025-03-17 06:06:32.292379682 +0530 IST,0
2025-03-17 06:06:33.292341826 +0530 IST,0
2025-03-17 06:06:34.292341029 +0530 IST,0
2025-03-17 06:06:35.292351315 +0530 IST,0
2025-03-17 06:06:36.292269349 +0530 IST,0
2025-03-17 06:06:37.292206605 +0530 IST,0
2025-03-17 06:06:38.292309303 +0530 IST,0
2025-03-17 06:06:39.292569942 +0530 IST,0
2025-03-17 06:06:40.292265243 +0530 IST,0
2025-03-17 06:06:41.292093511 +0530 IST,0
2025-03-17 06:06:42.292437548 +0530 IST,0
2025-03-17 06:06:43.292636969 +0530 IST,0
2025-03-17 06:06:44.29228559 +0530 IST,1
2025-03-17 06:06:45.292219448 +0530 IST,0
2025-03-17 06:06:46.292217931 +0530 IST,0
2025-03-17 06:06:47.292338659 +0530 IST,0
2025-03-17 06:06:48.292376305 +0530 IST,1
2025-03-17 06:06:49.292304394 +0530 IST,0
2025-03-17 06:06:50.292339496 +0530 IST,0
2025-03-17 06:06:51.292185116 +0530 IST,0
2025-03-17 06:06:52.292696999 +0530 IST,0
2025-03-17 06:06:53.292139988 +0530 IST,0
2025-03-17 06:06:54.292147155 +0530 IST,0
2025-03-17 06:06:55.292321021 +0530 IST,0
2025-03-17 06:06:56.292364241 +0530 IST,0
